gender,age,ed,retire,income,creddebt,othdebt,default,marital,homeown
1,57,10,0,68,4.142696,1.501304,0,0,0
1,65,8,1,10,0.415,0.585,0,0,0
0,27,12,0,18,1.230084,0.461916,0,1,1
1,42,20,0,80,1.944,4.056,1,1,1
1,41,20,0,35,1.6744,3.9256,0,0,1
0,64,12,0,129,5.378913,10.488087,0,1,1
0,63,14,0,130,2.04867,11.34133,0,0,1
0,44,18,0,83,3.057637,12.463363,1,1,1
0,71,20,0,68,1.436704,1.147296,0,0,0
0,32,10,0,27,0.250344,1.396656,0,0,0
1,56,10,0,43,1.78192,4.58208,1,0,1
1,66,12,0,242,13.642992,14.429008,0,0,1
1,20,15,0,23,0.795271,0.837729,1,0,0
0,18,11,0,15,0.02574,0.16926,1,1,0
1,72,13,1,9,0.76311,0.33489,1,1,0
1,39,11,0,31,0.10633,0.20367,0,0,0
1,30,17,0,27,1.01574,2.06226,1,0,0
0,21,16,0,18,0.033408,0.488592,0,0,0
0,38,19,0,89,5.13352,13.20048,0,0,1
0,64,15,0,90,1.45125,5.29875,0,0,1
0,65,12,0,171,7.159599,18.319401,0,0,0
0,26,19,0,37,0.995078,3.185922,1,1,1
0,36,20,0,41,0.035014,0.251986,1,0,1
0,53,19,0,174,2.185092,13.648908,0,1,1
1,66,18,0,34,0.547536,3.600464,0,0,1
0,69,15,0,71,2.01285,3.31215,0,1,0
0,26,14,0,19,0.317053,0.461947,1,0,0
0,28,14,0,33,0.333498,5.045502,1,0,0
1,21,14,0,30,0.92247,1.98753,1,1,1
0,62,15,0,93,1.203048,6.608952,0,0,1
0,36,18,0,63,2.67498,11.18502,1,0,0
0,69,18,1,103,15.66012,13.17988,1,1,0
